= ILMOIT
H50,110001,Virtanen Onni,AAA,210001,1972,FIN,1,18.00
H70,110002,Nieminen Otto,AAB,210002,1951,FIN,1,18.00
H85,110003,Lehtinen Leo,AAC,210003,1938,FIN,1,18.00
H60,110004,Rantanen Elias,AAD,210004,1963,FIN,1,18.00
H90,110005,Lehtinen Otto,AAA,210005,1933,FIN,1,18.00
H18,110006,Heikkinen Aino,AAE,210006,2006,FIN,1,12.00
H65,110007,Rantanen Helmi,AAF,210007,1957,FIN,1,18.00
D21,110008,Koskinen Eero,AAG,210008,1993,FIN,1,18.00
H45,110009,Lehtinen Helmi,AAD,210009,1978,FIN,1,18.00
H65,110010,Nieminen Otto,AAH,210010,1958,FIN,1,18.00
D21,110011,Nieminen Sofia,AAI,210011,1999,FIN,1,18.00
D21,110012,Koskinen Aada,AAJ,210012,2002,FIN,1,18.00
D14,110013,Lehtinen Aada,AAK,210013,2009,FIN,1,12.00
H40,110014,Salminen Venla,AAL,210014,1979,FIN,1,18.00
D10RR,110015,Hakkinen Lilja,AAK,210015,2013,FIN,1,12.00
H16,110016,Tamminen Aino,AAM,210016,2008,FIN,1,12.00
H18,110017,Koskinen Venla,AAN,210017,2005,FIN,1,12.00
D12,110018,Hakkinen Leo,AAO,210018,2012,FIN,1,12.00
H65,110019,Virtanen Saimi,AAP,210019,1956,FIN,1,18.00
D20,110020,Heikkinen Vaino,AAL,210020,2003,FIN,1,12.00
H55,110021,Korhonen Lilja,AAQ,210021,1964,FIN,1,18.00
H45,110022,Heikkinen Leo,AAN,210022,1974,FIN,1,18.00
D50,110023,Salminen Onni,AAD,210023,1971,FIN,1,18.00
H65,110024,Salminen Helmi,AAR,210024,1958,FIN,1,18.00
H21,110025,Virtanen Helmi,AAK,210025,1988,FIN,1,18.00
H45,110026,Aalto Vaino,AAE,210026,1976,FIN,1,18.00
H70,110027,Nieminen Sofia,AAB,210027,1952,FIN,1,18.00
H65,110028,Virtanen Otto,AAC,210028,1954,FIN,1,18.00
H55,110029,Makinen Otto,AAF,210029,1965,FIN,1,18.00
D65,110030,Lehtinen Sofia,AAS,210030,1955,FIN,1,18.00
D85,110031,Laine Onni,AAT,210031,1937,FIN,1,18.00
D12,110032,Saarinen Sofia,AAO,210032,2011,FIN,1,12.00
H13,110033,Aalto Sofia,AAO,210033,2010,FIN,1,12.00
H10,110034,Hakkinen Venla,AAN,210034,2013,FIN,1,12.00
H16,110035,Heikkinen Vaino,AAD,210035,2007,FIN,1,12.00
D55,110036,Jarvinen Onni,AAJ,210036,1966,FIN,1,18.00
H55,110037,Heikkinen Otto,AAU,210037,1967,FIN,1,18.00
H60,110038,Makinen Aada,AAG,210038,1962,FIN,1,18.00
D20,110039,Nieminen Elias,AAV,210039,2004,FIN,1,12.00
D55,110040,Heikkinen Elias,AAF,210040,1967,FIN,1,18.00
H14,110041,Hakkinen Noel,AAT,210041,2009,FIN,1,12.00
H70,110042,Jarvinen Venla,AAW,210042,1951,FIN,1,18.00
D55,110043,Tamminen Sofia,AAX,210043,1965,FIN,1,18.00
D50,110044,Rantanen Venla,AAB,210044,1971,FIN,1,18.00
H55,110045,Makinen Noel,AAP,210045,1965,FIN,1,18.00
D14,110046,Korhonen Aada,AAE,210046,2009,FIN,1,12.00
H21,110047,Hakkinen Saimi,AAY,210047,1994,EST,1,18.00
H35,110048,Laine Emma,AAL,210048,1984,FIN,1,18.00
H12TR,110049,Rantanen Aada,AAL,210049,2012,FIN,1,12.00
D21,110050,Virtanen Noel,AAC,210050,2000,FIN,1,18.00
H70,110051,Lehtinen Sofia,AAN,210051,1950,FIN,1,18.00
D45,110052,Salminen Onni,AAU,210052,1975,FIN,1,18.00
H40,110053,Virtanen Noel,AAL,210053,1982,FIN,1,18.00
D55,110054,Koskinen Helmi,AAD,210054,1966,FIN,1,18.00
H35,110055,Rantanen Aino,AAF,210055,1987,FIN,1,18.00
H60,110056,Makinen Aada,AAJ,210056,1961,HUN,1,18.00
H65,110057,Virtanen Leo,AAT,210057,1958,FIN,1,18.00
H50,110058,Korhonen Eero,AAB,210058,1973,FIN,1,18.00
H21,110059,Jarvinen Vaino,AAW,210059,1984,FIN,1,18.00
H60,110060,Heikkinen Noel,AAF,210060,1961,FIN,1,18.00
H50,110061,Saarinen Noel,AAT,210061,1970,FIN,1,18.00
D21,110062,Nieminen Venla,AAW,210062,1990,FIN,1,18.00
H45,110063,Saarinen Venla,AAZ,210063,1974,FIN,1,18.00
H21,110064,Korhonen Otto,AAJ,210064,1983,FIN,1,18.00
H70,110065,Tamminen Lilja,AAC,210065,1949,FIN,1,18.00
D14,110066,Hakkinen Eero,AAC,210066,2009,FIN,1,12.00
H75,110067,Makinen Leo,AAN,210067,1946,FIN,1,18.00
H18,110068,Salminen Helmi,AAB,210068,2006,FIN,1,12.00
D75,110069,Tamminen Vaino,AAT,210069,1947,FIN,1,18.00
D60,110070,Aalto Emma,AAR,210070,1961,FIN,1,18.00
D65,110071,Salminen Sofia,ABA,210071,1955,FIN,1,18.00
D50,110072,Tamminen Noel,AAK,210072,1972,FIN,1,18.00
H40,110073,Salminen Venla,AAD,210073,1981,FIN,1,18.00
D50,110074,Laine Saimi,AAR,210074,1972,FIN,1,18.00
H12TR,110075,Lehtinen Lilja,AAN,210075,2012,FIN,1,12.00
H75,110076,Hakkinen Aino,AAC,210076,1945,FIN,1,18.00
H65,110077,Virtanen Helmi,AAB,210077,1958,FIN,1,18.00
H75,110078,Jarvinen Aino,ABB,210078,1945,FIN,1,18.00
D60,110079,Hakkinen Noel,AAD,210079,1961,FIN,1,18.00
D21,110080,Laine Vaino,AAL,210080,1990,FIN,1,18.00
H60,110081,Korhonen Eero,AAB,210081,1961,FIN,1,18.00
H10RR,110082,Rantanen Elias,AAD,0,2014,FIN,1,12.00
H60,110083,Korhonen Vaino,AAE,210082,1963,FIN,1,18.00
H80,110084,Korhonen Emma,AAB,210083,1939,FIN,1,18.00
H8RR,110085,Tamminen Noel,AAB,210084,2015,FIN,1,12.00
H8RR,110086,Aalto Eero,AAB,210085,2015,FIN,1,12.00
H20,110087,Hakkinen Lilja,AAE,210086,2003,FIN,1,12.00
D45,110088,Tamminen Lilja,AAE,210087,1978,FIN,1,18.00
H70,110089,Tamminen Venla,AAL,210088,1950,FIN,1,18.00
H45,110090,Jarvinen Leo,AAB,210089,1976,FIN,1,18.00
H45,110091,Laine Sofia,AAK,210090,1977,FIN,1,18.00
D40,110092,Jarvinen Onni,AAB,210091,1982,FIN,1,18.00
H50,110093,Korhonen Vaino,ABC,210092,1970,FIN,1,18.00
H65,110094,Tamminen Venla,AAN,210093,1956,FIN,1,18.00
H12TR,110095,Laine Vaino,AAB,210094,2012,FIN,1,12.00
H21,110096,Korhonen Saimi,AAT,210095,2004,FIN,1,18.00
D9RR,110097,Korhonen Aada,AAL,210096,2014,FIN,1,12.00
H21,110098,Hakkinen Aada,AAK,210097,2006,FIN,1,18.00
D45,110099,Tamminen Aada,ABD,210098,1974,FIN,1,18.00
D10,110100,Korhonen Otto,AAO,210099,2014,FIN,1,12.00
H65,110101,Jarvinen Aada,AAN,210100,1957,FIN,1,18.00
H21,110102,Koskinen Helmi,ABE,210101,1988,FIN,1,18.00
H55,110103,Tamminen Venla,ABF,210102,1964,FIN,1,18.00
D35,110104,Laine Sofia,ABG,210103,1984,FIN,1,18.00
H55,110105,Aalto Helmi,ABH,210104,1967,FIN,1,18.00
D16,110106,Korhonen Noel,AAG,210105,2007,FIN,1,12.00
D12,110107,Tamminen Aino,AAN,210106,2011,FIN,1,12.00
H45,110108,Virtanen Eero,AAN,210107,1974,FIN,1,18.00
H70,110109,Korhonen Leo,AAB,210108,1953,FIN,1,18.00
D13,110110,Heikkinen Saimi,AAG,210109,2010,FIN,1,12.00
H35,110111,Lehtinen Vaino,ABI,210110,1986,FIN,1,18.00
D75,110112,Heikkinen Vaino,AAD,210111,1948,FIN,1,18.00
D55,110113,Hakkinen Aada,AAG,210112,1968,FIN,1,18.00
D14,110114,Korhonen Aada,AAO,210113,2009,FIN,1,12.00
H55,110115,Lehtinen Venla,AAG,210114,1967,FIN,1,18.00
H45,110116,Virtanen Helmi,AAD,210115,1974,FIN,1,18.00
H13,110117,Rantanen Lilja,AAC,210116,2010,FIN,1,12.00
D70,110118,Saarinen Otto,ABJ,210117,1953,FIN,1,18.00
D13,110119,Korhonen Noel,AAT,210118,2010,FIN,1,12.00
H55,110120,Hakkinen Aino,AAL,210119,1967,FIN,1,18.00
D45,110121,Tamminen Otto,AAD,210120,1974,FIN,1,18.00
H16,110122,Tamminen Emma,AAC,210121,2007,FIN,1,12.00
H45,110123,Hakkinen Emma,AAC,210122,1975,FIN,1,18.00
D16,110124,Makinen Elias,AAC,210123,2008,FIN,1,12.00
H65,110125,Rantanen Onni,AAB,210124,1956,FIN,1,18.00
H21,110126,Tamminen Helmi,AAN,210125,2001,FIN,1,18.00
D21,110127,Jarvinen Aino,AAD,210126,2000,FIN,1,18.00
H45,110128,Rantanen Aino,AAT,210127,1978,FIN,1,18.00
D45,110129,Rantanen Otto,AAW,210128,1977,FIN,1,18.00
H21,110130,Koskinen Lilja,AAB,210129,1982,FIN,1,18.00
D60,110131,Salminen Vaino,ABK,210130,1959,FIN,1,18.00
H35,110132,Koskinen Leo,AAE,210131,1984,FIN,1,18.00
H45,110133,Laine Aino,AAD,210132,1975,FIN,1,18.00
D21,110134,Nieminen Elias,AAR,210133,2001,FIN,1,18.00
D12,110135,Salminen Lilja,AAK,210134,2011,FIN,1,12.00
H55,110136,Heikkinen Eero,AAG,210135,1967,FIN,1,18.00
H50,110137,Jarvinen Eero,AAL,210136,1971,FIN,1,18.00
H40,110138,Tamminen Aada,ABG,210137,1981,FIN,1,18.00
H35,110139,Tamminen Aada,AAC,210138,1986,FIN,1,18.00
H45,110140,Hakkinen Leo,AAC,210139,1978,FIN,1,18.00
D21,110141,Aalto Noel,AAX,210140,2000,FIN,1,18.00
D21,110142,Hakkinen Emma,AAI,210141,1974,FIN,1,18.00
H14,110143,Lehtinen Sofia,AAO,210142,2009,FIN,1,12.00
H65,110144,Korhonen Aada,AAP,210143,1955,FIN,1,18.00
H14,110145,Lehtinen Elias,AAD,210144,2009,FIN,1,12.00
H10RR,110146,Makinen Sofia,AAL,210145,2013,FIN,1,12.00
H55,110147,Makinen Onni,AAB,210146,1967,FIN,1,18.00
D55,110148,Aalto Saimi,AAT,210147,1964,FIN,1,18.00
H70,110149,Saarinen Vaino,ABL,210148,1953,FIN,1,18.00
D35,110150,Rantanen Aino,AAB,210149,1984,FIN,1,18.00
D40,110151,Laine Saimi,AAN,210150,1979,FIN,1,18.00
D8RR,110152,Makinen Vaino,AAD,0,2016,FIN,1,12.00
H10,110153,Makinen Eero,AAD,210151,2014,FIN,1,12.00
H55,110154,Salminen Vaino,AAL,210152,1967,FIN,1,18.00
H40,110155,Hakkinen Eero,AAC,210153,1980,FIN,1,18.00
H14,110156,Laine Elias,AAK,210154,2009,FIN,1,12.00
H50,110157,Makinen Lilja,AAD,210155,1973,FIN,1,18.00
H55,110158,Tamminen Leo,AAD,210156,1966,FIN,1,18.00
H50,110159,Laine Leo,AAB,210157,1973,FIN,1,18.00
H50,110160,Hakkinen Aino,AAD,210158,1970,FIN,1,18.00
D10RR,110161,Makinen Lilja,AAD,210159,2013,FIN,1,12.00
H16,110162,Koskinen Helmi,AAK,210160,2008,FIN,1,12.00
H75,110163,Makinen Emma,AAN,210161,1948,FIN,1,18.00
H16,110164,Laine Sofia,AAK,210162,2007,FIN,1,12.00
D40,110165,Laine Helmi,AAK,210163,1981,FIN,1,18.00
H21,110166,Jarvinen Emma,AAB,210164,1993,FIN,1,18.00
H50,110167,Korhonen Vaino,AAD,210165,1973,FIN,1,18.00
D20,110168,Salminen Noel,AAC,210166,2004,FIN,1,12.00
H75,110169,Lehtinen Vaino,AAT,210167,1945,FIN,1,18.00
D16,110170,Laine Elias,AAC,210168,2007,FIN,1,12.00
H21,110171,Rantanen Leo,AAB,210169,1979,FIN,1,18.00
H9RR,110172,Aalto Sofia,AAN,210170,2014,FIN,1,12.00
D12TR,110173,Hakkinen Lilja,AAE,210171,2012,FIN,1,12.00
H13,110174,Koskinen Onni,AAO,210172,2010,FIN,1,12.00
D13,110175,Nieminen Aada,AAE,210173,2010,FIN,1,12.00
H50,110176,Korhonen Onni,AAC,210174,1970,FIN,1,18.00
D14,110177,Virtanen Otto,AAT,210175,2009,FIN,1,12.00
H70,110178,Aalto Venla,AAI,210176,1949,FIN,1,18.00
D21,110179,Koskinen Sofia,AAL,210177,2002,FIN,1,18.00
D12,110180,Tamminen Leo,AAJ,210178,2011,FIN,1,12.00
D40,110181,Aalto Aada,AAE,210179,1981,FIN,1,18.00
H21,110182,Heikkinen Eero,AAT,210180,1989,FIN,1,18.00
D12,110183,Rantanen Aino,AAC,210181,2011,FIN,1,12.00
H10,110184,Heikkinen Helmi,AAJ,210182,2013,FIN,1,12.00
D60,110185,Tamminen Lilja,AAB,210183,1960,FIN,1,18.00
H75,110186,Hakkinen Otto,AAN,210184,1946,FIN,1,18.00
H12,110187,Aalto Saimi,AAK,210185,2011,FIN,1,12.00
H65,110188,Koskinen Aada,ABM,210186,1958,FIN,1,18.00
H50,110189,Saarinen Elias,AAG,210187,1973,FIN,1,18.00
H16,110190,Salminen Onni,AAR,210188,2007,FIN,1,12.00
H21,110191,Rantanen Sofia,AAK,210189,1991,FIN,1,18.00
D40,110192,Koskinen Onni,AAG,210190,1983,FIN,1,18.00
D35,110193,Lehtinen Emma,AAN,210191,1985,FIN,1,18.00
H75,110194,Hakkinen Noel,AAF,210192,1948,FIN,1,18.00
H16,110195,Saarinen Venla,AAN,210193,2007,FIN,1,12.00
D70,110196,Salminen Otto,AAN,210194,1953,FIN,1,18.00
H55,110197,Nieminen Emma,AAG,210195,1968,FIN,1,18.00
H35,110198,Lehtinen Leo,AAA,210196,1985,FIN,1,18.00
H16,110199,Virtanen Lilja,AAL,210197,2008,FIN,1,12.00
H13,110200,Koskinen Onni,AAN,210198,2010,FIN,1,12.00
D16,110201,Saarinen Venla,AAD,210199,2008,FIN,1,12.00
= LOPPU
